0.9986554636680796,1761.901197758328,1758.2001718851789,4510.841201560832
0.9976842480404625,1764.574605743554,1759.4364398734178,3978.225826609778
0.9971132046367118,1765.8416307871748,1759.4364398734178,3978.2258266097774
0.9922480601190925,1776.6338028625848,1759.7673266895622,3935.5422207312226
0.9852281991634871,1791.7720866922582,1759.9221804158296,3916.051052510151
0.9785263652870817,1806.1819050978265,1760.5586899167793,3885.1740981133516
0.9770064740075272,1809.4110895291592,1760.5586899167793,3885.174098113351
0.9769711060446712,1809.4857822070765,1760.8516619259553,3872.725570220686
0.9752764017465795,1813.0430243351716,1761.153922561382,3859.9221213454093
0.9739625041508699,1815.7991520060095,1761.2686182626867,3855.5765370918225
0.9739381647048527,1815.8501263005385,1762.8092563271907,3798.002456370927
0.9734960644061694,1816.7498858221613,1762.8092563271907,3798.0024563709267
0.9727751816813188,1818.2059579393588,1763.3433776955903,3778.511288149855
0.9691129307634818,1825.5197609069469,1763.9291641574205,3757.986815852564
0.9677056839267059,1828.325892229618,1763.9291641574205,3757.9868158525637
0.9676033821497666,1828.511374573475,1769.773385941693,3582.863533293078
0.9660053125459251,1831.399349511789,1770.3591724035232,3565.93906090042
0.9642564445226708,1834.5395817619994,1772.6280589879457,3504.7311457474902
0.9640903073323399,1834.8273485021887,1772.6280589879457,3504.73114574749
0.9634258681329301,1835.9781278365026,1773.2138454497758,3489.2978420527406
0.963137608880263,1836.4728049268847,1773.799631911606,3473.9924601981324
0.9622107469344142,1838.0486489600087,1773.799631911606,3473.992460198132
0.9599059939680171,1841.9183420960965,1774.8565090845836,3447.4714370622205
0.9586301189047948,1844.0476263882222,1775.1898420596153,3439.6322457044575
0.9565447729397865,1847.5120051185086,1775.4192335116027,3434.4318882382236
0.9556128887490415,1849.046637576638,1776.508097040362,3410.7334046110063
0.9535543226828372,1852.410539637174,1776.7703243486008,3405.344169273899
0.9469463631177106,1863.1660692734374,1777.241945315273,3396.8127986538493
0.9371479969974967,1878.9341621555848,1777.827731777103,3386.4706635616417
0.9332086391245983,1885.2062440283328,1779.6494570357418,3360.0452688460086
0.9291750052352362,1891.489205907512,1782.309370123467,3323.8532296982867
0.9258986855918847,1896.5273253911914,1782.8951565852972,3316.3655101617574
0.9249813374923629,1897.90916458499,1785.9253117875946,3278.6719038239103
0.9239462534671857,1899.451717649416,1786.19433100902,3275.369970653843
0.9221375934588438,1902.1389369523754,1786.5651767922882,3270.8984422817325
0.9168945577374452,1909.8981455781154,1787.1509632541183,3264.156307094158
0.9111542759324268,1918.3736506643213,1789.4408904983047,3240.639150393748
0.896257318695725,1939.7008405070449,1791.1982498837951,3222.6494978778874
0.8947940591737927,1941.7735345205706,1797.3939292749974,3169.746137826384
0.8906460651015836,1947.4426050480952,1798.5655021986577,3159.9897891960063
0.8848616968597451,1955.3135639367827,1804.423366816959,3114.9359677888906
0.8600396564068327,1987.397561064038,1807.5885293145966,3092.3026642848768
0.8554612719098535,1993.2646514068438,1808.3054294305462,3087.95708003129
0.8548965274426544,1993.978680848904,1811.366796722848,3069.861034714972
0.8512398023057752,1998.5706703706758,1812.1144966988154,3065.5154504613847
